0.0011596 day
# index velocity (km/s) Density (g/cm^3)
0 138.398849608327 45.4078512005458
1 276.797699216654 17.6427679311383
2 415.19654882498 10.951459774798998
3 553.5953984333071 8.12540253885616
4 691.994248041634 6.184171411928
5 830.393097649961 5.20372549080033
6 968.791947258287 4.47909927910545
7 1107.1907968666098 3.9579442443807102
8 1245.58964647494 3.7113623252990298
9 1383.9884960832699 3.46989560794077
10 1522.3873456915899 3.6572307364470804
11 1660.78619529992 3.2453032856259196
12 1799.1850449082501 2.4502514425093302
13 1937.58389451657 1.6255859300353899
14 2075.9827441249 1.10868510445942
15 2214.38159373323 0.885512270977392
16 2352.78044334155 0.7890963152663121
17 2491.17929294988 0.727848288683721
18 2629.57814255821 0.67560072647697
19 2767.9769921665397 0.6408992105864251
20 2906.3758417748604 0.597320732605581
21 3044.7746913831897 0.576695575671059
22 3183.17354099152 0.521489439848842
23 3321.57239059984 0.49145890003309206
24 3459.97124020817 0.456874060379759
25 3598.3700898165002 0.447451775507369
26 3736.7689394248205 0.418940990908195
27 3875.16778903315 0.400905238492021
28 4013.5666386414796 0.379308212443736
29 4151.9654882498 0.356992883205956
30 4290.36433785813 0.347378169558586
31 4428.76318746646 0.331540822771942
32 4567.16203707478 0.314130582133538
33 4705.560886683111 0.300474281109493
34 4843.95973629144 0.285125662386294
35 4982.35858589976 0.278065697136779
36 5120.75743550809 0.257296217559663
37 5259.15628511642 0.25097208142015
38 5397.55513472474 0.23557994053416603
39 5535.95398433307 0.22737450814905902
40 5674.3528339414 0.21501782776831302
41 5812.751683549721 0.20362200153627
42 5951.15053315805 0.193968796306744
43 6089.5493827663795 0.18682361587581797
44 6227.9482323747 0.178647727384408
45 6366.34708198303 0.169917613891612
46 6504.74593159136 0.16561119472211303
47 6643.14478119968 0.15554193573669
48 6781.543630808011 0.14254761933875798
49 6919.94248041634 0.136269508499396
50 7058.341330024659 0.13223067631625499
51 7196.7401796329905 0.12799211185991802
52 7.335139e+03 1.212016e-02
53 7.473538e+03 1.137205e-02
54 7.611937e+03 1.103697e-02
55 7.750336e+03 1.000567e-02
56 7.888734e+03 9.688494e-03
57 8.027133e+03 9.112971e-03
58 8.165532e+03 8.417709e-03
59 8.303931e+03 8.285135e-03
60 8.442330e+03 7.506850e-03
61 8.580729e+03 6.879931e-03
62 8.719128e+03 6.391160e-03
63 8.857526e+03 5.968709e-03
64 8.995925e+03 5.821053e-03
65 9.134324e+03 5.371354e-03
66 9.272723e+03 4.883810e-03
67 9.411122e+03 4.371478e-03
68 9.549521e+03 4.108307e-03
69 9.687919e+03 3.651757e-03
70 9.826318e+03 3.316320e-03
71 9.964717e+03 2.921632e-03
72 1.010312e+04 2.718182e-03
73 1.024151e+04 2.470768e-03
74 1.037991e+04 2.175634e-03
75 1.051831e+04 1.833890e-03
76 1.065671e+04 1.588734e-03
77 1.079511e+04 1.336153e-03
78 1.093351e+04 1.217306e-03
79 1.107191e+04 8.934456e-04
80 1.121031e+04 8.072194e-04
81 1.134871e+04 7.036456e-04
82 1.148710e+04 5.730572e-04
83 1.162550e+04 4.353645e-04
84 1.176390e+04 3.564029e-04
85 1.190230e+04 2.525539e-04
86 1.204070e+04 1.778366e-04
87 1.217910e+04 1.292601e-04
88 1.231750e+04 9.131573e-05
