1, 1, 16.215123085305095
1, 2, 16.36267506889999
1, 3, 16.174750227481127
1, 4, 16.242178903892636
1, 5, 16.18162596412003
1, 6, 16.197687223553658
1, 7, 16.185210904106498
1, 8, 16.218388564884663
1, 9, 16.20971905067563
1, 10, 16.221667101606727
1, 11, 16.253986295312643
1, 12, 16.240782540291548
1, 13, 16.323812533169985
1, 14, 16.282556653022766
1, 15, 16.311259601265192
1, 16, 16.320141579955816
1, 17, 16.339391568675637
1, 18, 16.299680288881063
1, 19, 16.307432118803263
1, 20, 16.291430981829762
1, 21, 16.29737283103168
1, 22, 16.272914443165064
1, 23, 16.236534155905247
1, 24, 16.223397424444556
1, 25, 16.242274686694145
1, 26, 16.217499271035194
1, 27, 16.268166225403547
1, 28, 16.331420926377177
1, 29, 16.328703369945288
1, 30, 16.295449102297425
2, 1, 15.030046790838242
2, 2, 19.70066062361002
2, 3, 17.267637968063354
2, 4, 16.515348138287663
2, 5, 15.643233573064208
2, 6, 18.101049510762095
2, 7, 15.521993121132255
2, 8, 15.481993841007352
2, 9, 15.215479804202914
2, 10, 15.416964214295149
2, 11, 15.14192614145577
2, 12, 14.427933698520064
2, 13, 16.20532239601016
2, 14, 15.853478372097015
2, 15, 19.84557918459177
2, 16, 17.132537703961134
2, 17, 16.90746843442321
2, 18, 21.669013686478138
2, 19, 20.470311427488923
2, 20, 19.921071590855718
2, 21, 14.196159072220325
2, 22, 14.246357683092356
2, 23, 14.261437250301242
2, 24, 14.293352350592613
2, 25, 14.250013057142496
2, 26, 14.200168561190367
2, 27, 14.317725881934166
2, 28, 14.565094919875264
2, 29, 14.76864424534142
2, 30, 20.06721967458725
3, 1, 15.557238098233938
3, 2, 13.324466740712523
3, 3, 13.588984947651625
3, 4, 13.958027120679617
3, 5, 14.4114103987813
3, 6, 14.538419945165515
3, 7, 18.74754912778735
3, 8, 16.59705718047917
3, 9, 15.16196939907968
3, 10, 14.352475263178349
3, 11, 14.78609499335289
3, 12, 18.661192851141095
3, 13, 21.36044062115252
3, 14, 20.1794917806983
3, 15, 20.40086831152439
3, 16, 15.131562683731318
3, 17, 14.965583447366953
3, 18, 17.681443993002176
3, 19, 19.926008081063628
3, 20, 15.635604128241539
3, 21, 17.725178943946958
3, 22, 18.784981586039066
3, 23, 19.603078342974186
3, 24, 19.56242348626256
3, 25, 17.82568764872849
3, 26, 15.514308804646134
3, 27, 15.889796050265431
3, 28, 15.674410631880164
3, 29, 14.969229789450765
3, 30, 18.59930762834847
4, 1, 22.416981879621744
4, 2, 22.157069506123662
4, 3, 22.11176481284201
4, 4, 22.243819173425436
4, 5, 22.227518720552325
4, 6, 22.843633821234107
4, 7, 22.72487332113087
4, 8, 21.972201455384493
4, 9, 21.994782228022814
4, 10, 21.899024713784456
4, 11, 22.717125145718455
4, 12, 21.679492365568876
4, 13, 19.10845904238522
4, 14, 19.542167898267508
4, 15, 19.88182364217937
4, 16, 21.75294679030776
4, 17, 22.00486180000007
4, 18, 21.73104858212173
4, 19, 19.700313720852137
4, 20, 18.99194422736764
4, 21, 17.712349504232407
4, 22, 20.018234219402075
4, 23, 22.47827016375959
4, 24, 22.28576755337417
4, 25, 20.367554619908333
4, 26, 21.544533455744386
4, 27, 21.408770019188523
4, 28, 22.20407096296549
4, 29, 21.686087319627404
4, 30, 22.284114971756935
5, 1, 22.454645931720734
5, 2, 22.820050954818726
5, 3, 21.729484748095274
5, 4, 19.714099679142237
5, 5, 22.624462865293026
5, 6, 22.914249205961823
5, 7, 22.997339263558388
5, 8, 23.069571040570736
5, 9, 23.291032491251826
5, 10, 22.70134294964373
5, 11, 22.65896342135966
5, 12, 23.174881909042597
5, 13, 23.251751666888595
5, 14, 22.80864831060171
5, 15, 22.845595248043537
5, 16, 22.656691493466496
5, 17, 22.52204460464418
5, 18, 21.529728231951594
5, 19, 22.171803697943687
5, 20, 23.191420631483197
5, 21, 23.095249688252807
5, 22, 22.11659173667431
5, 23, 21.170581936836243
5, 24, 21.093273997306824
5, 25, 20.83178847283125
5, 26, 21.33759603649378
5, 27, 18.941987086087465
5, 28, 20.208783188834786
5, 29, 21.693673204630613
5, 30, 22.556806672364473
6, 1, 22.756327448412776
6, 2, 22.51403803192079
6, 3, 22.341622380539775
6, 4, 21.72485344670713
6, 5, 21.780793538317084
6, 6, 20.77691206149757
6, 7, 22.227588808164
6, 8, 21.989908108487725
6, 9, 22.096025627106428
6, 10, 22.7530639693141
6, 11, 23.123874401673675
6, 12, 21.23865939490497
6, 13, 21.48512831144035
6, 14, 22.463149897754192
6, 15, 23.281222257763147
6, 16, 21.919717205688357
6, 17, 22.104885183274746
6, 18, 22.190740562975407
6, 19, 22.019955588504672
6, 20, 21.76498371362686
6, 21, 22.520494002848864
6, 22, 22.308102371171117
6, 23, 21.89992520213127
6, 24, 21.231127433478832
6, 25, 21.457932440564036
6, 26, 22.310746882110834
6, 27, 22.9951409753412
6, 28, 23.40526439808309
6, 29, 21.989474983885884
6, 30, 21.52567195519805
7, 1, 22.30601160787046
7, 2, 22.77819226309657
7, 3, 22.72975516691804
7, 4, 22.730496607720852
7, 5, 21.965102344751358
7, 6, 19.67868429608643
7, 7, 23.341734075918794
7, 8, 22.56926659680903
7, 9, 23.00452872738242
7, 10, 23.700174091383815
7, 11, 22.64186941832304
7, 12, 21.506596978753805
7, 13, 23.535691808909178
7, 14, 23.458791503682733
7, 15, 22.584648260846734
7, 16, 21.833469983190298
7, 17, 22.43975716456771
7, 18, 22.729093547910452
7, 19, 21.73468740656972
7, 20, 22.27474496513605
7, 21, 23.394733367487788
7, 22, 23.461883816868067
7, 23, 22.694389848038554
7, 24, 22.794138191267848
7, 25, 22.50086212530732
7, 26, 22.395671838894486
7, 27, 23.124823382124305
7, 28, 22.207078628242016
7, 29, 20.876733735203743
7, 30, 20.680063331499696
8, 1, 20.614285284653306
8, 2, 22.039369778707623
8, 3, 22.83667261712253
8, 4, 22.092041643336415
8, 5, 22.085190812125802
8, 6, 22.504099311307073
8, 7, 23.02691282890737
8, 8, 22.79273872449994
8, 9, 23.069346740841866
8, 10, 22.469486778602004
8, 11, 20.518462747335434
8, 12, 21.710476165637374
8, 13, 22.155813075602055
8, 14, 22.404568472877145
8, 15, 22.068310702219605
8, 16, 23.504080545157194
8, 17, 22.910440700128675
8, 18, 22.76332293637097
8, 19, 22.079957999289036
8, 20, 23.106188282370567
8, 21, 22.87955149076879
8, 22, 21.855649940669537
