1, 1, 16.215123085305095
1, 2, 16.36267506889999
1, 3, 16.174750227481127
1, 4, 16.242178903892636
1, 5, 16.18162596412003
1, 6, 16.197687223553658
1, 7, 16.185210904106498
1, 8, 16.218388564884663
1, 9, 16.20971905067563
1, 10, 16.221667101606727
1, 11, 16.253986295312643
1, 12, 16.240782540291548
1, 13, 16.323812533169985
1, 14, 16.282556653022766
1, 15, 16.311259601265192
1, 16, 16.320141579955816
1, 17, 16.339391568675637
1, 18, 16.299680288881063
1, 19, 16.307432118803263
1, 20, 16.291430981829762
1, 21, 16.29737283103168
1, 22, 16.272914443165064
1, 23, 16.236534155905247
1, 24, 16.223397424444556
1, 25, 16.242274686694145
1, 26, 16.217499271035194
1, 27, 16.268166225403547
1, 28, 16.331420926377177
1, 29, 16.328703369945288
1, 30, 16.295449102297425
2, 1, 30.060093581676483
2, 2, 39.40132124722004
2, 3, 34.53527593612671
2, 4, 33.03069627657533
2, 5, 31.286467146128416
2, 6, 36.20209902152419
2, 7, 31.04398624226451
2, 8, 30.963987682014704
2, 9, 30.43095960840583
2, 10, 30.833928428590298
2, 11, 30.28385228291154
2, 12, 28.85586739704013
2, 13, 32.41064479202032
2, 14, 31.70695674419403
2, 15, 39.69115836918354
2, 16, 34.26507540792227
2, 17, 33.81493686884642
2, 18, 43.338027372956276
2, 19, 40.940622854977846
2, 20, 39.842143181711435
2, 21, 28.39231814444065
2, 22, 28.49271536618471
2, 23, 28.522874500602484
2, 24, 28.586704701185226
2, 25, 28.500026114284992
2, 26, 28.400337122380733
2, 27, 28.635451763868332
2, 28, 29.13018983975053
2, 29, 29.53728849068284
2, 30, 40.1344393491745
3, 1, 46.671714294701815
3, 2, 39.97340022213757
3, 3, 40.766954842954874
3, 4, 41.87408136203885
3, 5, 43.2342311963439
3, 6, 43.615259835496545
3, 7, 56.242647383362055
3, 8, 49.79117154143751
3, 9, 45.48590819723904
3, 10, 43.057425789535046
3, 11, 44.35828498005867
3, 12, 55.983578553423285
3, 13, 64.08132186345756
3, 14, 60.5384753420949
3, 15, 61.20260493457317
3, 16, 45.39468805119395
3, 17, 44.89675034210086
3, 18, 53.04433197900653
3, 19, 59.778024243190885
3, 20, 46.90681238472462
3, 21, 53.17553683184087
3, 22, 56.3549447581172
3, 23, 58.80923502892256
3, 24, 58.68727045878768
3, 25, 53.47706294618547
3, 26, 46.5429264139384
3, 27, 47.669388150796294
3, 28, 47.02323189564049
3, 29, 44.907689368352294
3, 30, 55.79792288504541
4, 1, 89.66792751848698
4, 2, 88.62827802449465
4, 3, 88.44705925136805
4, 4, 88.97527669370174
4, 5, 88.9100748822093
4, 6, 91.37453528493643
4, 7, 90.89949328452349
4, 8, 87.88880582153797
4, 9, 87.97912891209126
4, 10, 87.59609885513783
4, 11, 90.86850058287382
4, 12, 86.7179694622755
4, 13, 76.43383616954088
4, 14, 78.16867159307003
4, 15, 79.52729456871748
4, 16, 87.01178716123104
4, 17, 88.01944720000029
4, 18, 86.92419432848692
4, 19, 78.80125488340855
4, 20, 75.96777690947056
4, 21, 70.84939801692963
4, 22, 80.0729368776083
4, 23, 89.91308065503836
4, 24, 89.14307021349669
4, 25, 81.47021847963333
4, 26, 86.17813382297754
4, 27, 85.6350800767541
4, 28, 88.81628385186195
4, 29, 86.74434927850962
4, 30, 89.13645988702774
5, 1, 112.27322965860367
5, 2, 114.10025477409363
5, 3, 108.64742374047637
5, 4, 98.57049839571118
5, 5, 113.12231432646513
5, 6, 114.57124602980912
5, 7, 114.98669631779194
5, 8, 115.34785520285368
5, 9, 116.45516245625913
5, 10, 113.50671474821866
5, 11, 113.29481710679829
5, 12, 115.87440954521298
5, 13, 116.25875833444297
5, 14, 114.04324155300856
5, 15, 114.22797624021769
5, 16, 113.28345746733248
5, 17, 112.6102230232209
5, 18, 107.64864115975797
5, 19, 110.85901848971844
5, 20, 115.95710315741599
5, 21, 115.47624844126403
5, 22, 110.58295868337154
5, 23, 105.85290968418121
5, 24, 105.46636998653412
5, 25, 104.15894236415625
5, 26, 106.68798018246889
5, 27, 94.70993543043733
5, 28, 101.04391594417393
5, 29, 108.46836602315307
5, 30, 112.78403336182237
6, 1, 136.53796469047666
6, 2, 135.08422819152474
6, 3, 134.04973428323865
6, 4, 130.34912068024278
6, 5, 130.6847612299025
6, 6, 124.66147236898541
6, 7, 133.365532848984
6, 8, 131.93944865092635
6, 9, 132.57615376263857
6, 10, 136.5183838158846
6, 11, 138.74324641004205
6, 12, 127.43195636942983
6, 13, 128.9107698686421
6, 14, 134.77889938652515
6, 15, 139.68733354657888
6, 16, 131.51830323413014
6, 17, 132.62931109964848
6, 18, 133.14444337785244
6, 19, 132.11973353102803
6, 20, 130.58990228176117
6, 21, 135.12296401709318
6, 22, 133.8486142270267
6, 23, 131.39955121278763
6, 24, 127.386764600873
6, 25, 128.74759464338422
6, 26, 133.864481292665
6, 27, 137.9708458520472
6, 28, 140.43158638849854
6, 29, 131.9368499033153
6, 30, 129.1540317311883
7, 1, 156.14208125509322
7, 2, 159.447345841676
7, 3, 159.10828616842628
7, 4, 159.11347625404596
7, 5, 153.7557164132595
7, 6, 137.750790072605
7, 7, 163.39213853143156
7, 8, 157.9848661776632
7, 9, 161.03170109167695
7, 10, 165.9012186396867
7, 11, 158.49308592826128
7, 12, 150.54617885127664
7, 13, 164.74984266236424
7, 14, 164.21154052577913
7, 15, 158.09253782592714
7, 16, 152.8342898823321
7, 17, 157.07830015197396
7, 18, 159.10365483537316
7, 19, 152.14281184598804
7, 20, 155.92321475595236
7, 21, 163.76313357241452
7, 22, 164.23318671807647
7, 23, 158.86072893626988
7, 24, 159.55896733887494
7, 25, 157.50603487715125
7, 26, 156.7697028722614
7, 27, 161.87376367487013
7, 28, 155.4495503976941
7, 29, 146.1371361464262
7, 30, 144.76044332049787
8, 1, 164.91428227722645
8, 2, 176.314958229661
8, 3, 182.69338093698025
8, 4, 176.73633314669132
8, 5, 176.68152649700642
8, 6, 180.03279449045658
8, 7, 184.21530263125896
8, 8, 182.34190979599953
8, 9, 184.55477392673492
8, 10, 179.75589422881603
8, 11, 164.14770197868347
8, 12, 173.683809325099
8, 13, 177.24650460481644
8, 14, 179.23654778301716
8, 15, 176.54648561775684
8, 16, 188.03264436125755
8, 17, 183.2835256010294
8, 18, 182.10658349096775
8, 19, 176.6396639943123
8, 20, 184.84950625896454
8, 21, 183.03641192615032
8, 22, 174.8451995253563
